sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid
Male,27,African-American,0,2,1,13,(F3),arrest case no charge,1,0
Male,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Male,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Male,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Male,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Male,20,Caucasian,0,0,0,0,(F3),Burglary Conveyance Unoccup,1,0
Male,20,Caucasian,0,0,0,0,(F3),Burglary Conveyance Unoccup,1,0
Male,50,African-American,0,0,0,1,(M2),DUI Property Damage/Injury,0,0
Male,25,African-American,2,0,0,4,(F3),arrest case no charge,1,0
Male,25,African-American,2,0,0,4,(F3),arrest case no charge,1,0
Male,25,African-American,2,0,0,4,(F3),arrest case no charge,1,0
Male,25,African-American,2,0,0,4,(F3),arrest case no charge,1,0
Male,25,African-American,2,0,0,4,(F3),arrest case no charge,1,0
Male,25,African-American,2,0,0,4,(F3),arrest case no charge,1,0
Male,53,Caucasian,0,0,0,0,(M1),Battery,0,0
Female,27,African-American,0,0,0,0,(M1),Battery,1,0
Female,27,African-American,0,0,0,0,(M1),Battery,1,0
Female,27,African-American,0,0,0,0,(M1),Battery,1,0
Male,38,African-American,2,0,0,10,(F3),arrest case no charge,0,0
Male,38,African-American,2,0,0,10,(F3),arrest case no charge,0,0
Male,30,African-American,0,0,0,0,,,-1,0
Male,60,Caucasian,0,0,0,2,(F2),arrest case no charge,0,0
Male,21,Other,0,0,0,0,(F3),Burglary Structure Unoccup,1,1
Male,21,Other,0,0,0,0,(F3),Burglary Structure Unoccup,1,1
Male,21,Other,0,0,0,0,(F3),Burglary Structure Unoccup,1,1
Male,21,Other,0,0,0,0,(F3),Burglary Structure Unoccup,1,1
Male,50,Caucasian,0,0,0,1,(M1),Viol Injunct Domestic Violence,1,0
Male,50,Caucasian,0,0,0,1,(M1),Viol Injunct Domestic Violence,1,0
Male,41,African-American,0,0,0,4,(F3),Child Abuse,0,0
Male,34,African-American,0,0,0,4,(F2),Aggravated Battery / Pregnant,1,1
Male,22,Caucasian,0,0,2,5,(F3),Possession Of Alprazolam,1,1
Male,22,Caucasian,0,0,2,5,(F3),Possession Of Alprazolam,1,1
Male,22,Caucasian,0,0,2,5,(F3),Possession Of Alprazolam,1,1
Male,22,Caucasian,0,0,2,5,(F3),Possession Of Alprazolam,1,1
Female,45,Other,0,0,0,0,(M1),Retail Theft $300 1st Offense,0,0
Male,29,African-American,0,0,1,20,(F2),arrest case no charge,0,0
Male,22,Caucasian,0,0,2,0,(F3),Grand Theft (Motor Vehicle),1,1
Male,22,Caucasian,0,0,2,0,(F3),Grand Theft (Motor Vehicle),1,1
Male,25,African-American,0,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,0,0
Male,42,African-American,0,0,0,1,(F3),Felony Driving While Lic Suspd,1,0
Male,42,African-American,0,0,0,1,(F3),Felony Driving While Lic Suspd,1,0
Female,60,African-American,0,0,0,0,,,-1,0
Male,34,Native American,1,0,0,9,(F3),Felony Driving While Lic Suspd,0,0
Female,27,Caucasian,0,0,0,2,(F3),Possession Of Heroin,0,0
Female,27,Caucasian,0,0,0,2,(F3),Possession Of Heroin,0,0
Female,27,Caucasian,0,0,0,2,(F3),Possession Of Heroin,0,0
Female,27,Caucasian,0,0,0,2,(F3),Possession Of Heroin,0,0
Female,27,Caucasian,0,0,0,2,(F3),Possession Of Heroin,0,0
Male,21,Hispanic,0,0,0,0,,,-1,0
Male,51,Other,0,0,0,2,(F3),arrest case no charge,0,0
Male,33,African-American,0,0,0,23,(F3),arrest case no charge,1,0
Male,33,African-American,0,0,0,23,(F3),arrest case no charge,1,0
Male,24,African-American,0,0,1,0,(F3),Possession of Cannabis,0,0
Male,37,African-American,0,0,0,4,(F3),arrest case no charge,0,0
Male,37,Caucasian,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,30,African-American,0,0,0,0,,,-1,0
Male,44,Caucasian,0,0,0,11,(F3),Resist Officer w/Violence,0,0
Male,44,Caucasian,0,0,0,11,(F3),Resist Officer w/Violence,0,0
Male,44,Caucasian,0,0,0,11,(F3),Resist Officer w/Violence,0,0
Male,33,African-American,0,0,0,0,(M1),Viol Injunct Domestic Violence,0,0
Male,24,Caucasian,0,3,2,8,(F2),Aggravated Battery / Pregnant,0,0
Female,27,Other,0,0,0,0,(M1),Battery,0,0
Male,21,Other,0,0,0,0,(F2),Robbery / No Weapon,0,0
Male,21,Other,0,0,0,0,(F2),Robbery / No Weapon,0,0
Female,60,Other,0,0,0,0,(M1),Battery,0,0
Male,35,African-American,0,0,0,1,(F2),Aggravated Battery / Pregnant,1,1
Male,50,Caucasian,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Female,38,African-American,0,0,0,0,(M2),Procure For Prostitution,0,0
Female,38,African-American,0,0,0,0,(M2),Procure For Prostitution,0,0
Female,24,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Female,24,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Female,24,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Male,21,Other,1,0,0,1,(F1),arrest case no charge,0,0
Male,49,Caucasian,0,0,0,2,(M1),DUI Property Damage/Injury,0,0
Male,49,Caucasian,0,0,0,2,(M1),DUI Property Damage/Injury,0,0
Male,38,African-American,0,0,0,9,(F3),arrest case no charge,0,0
Male,38,African-American,0,0,0,9,(F3),arrest case no charge,0,0
Male,61,Other,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0,0
Female,30,African-American,0,0,0,0,(M1),Battery,0,0
Male,22,African-American,0,0,0,3,(F3),Battery on a Person Over 65,1,1
Male,30,Hispanic,0,0,0,1,(M1),Battery,0,0
Male,31,African-American,0,0,0,0,(F3),Burglary Conveyance Unoccup,0,0
Male,25,African-American,0,0,0,0,(F3),Poss Counterfeit Payment Inst,1,0
Male,25,African-American,0,0,0,0,(F3),Poss Counterfeit Payment Inst,1,0
Male,25,African-American,0,0,0,0,(F3),Poss Counterfeit Payment Inst,1,0
Male,28,Hispanic,0,0,0,0,(F3),Corrupt Public Servant,0,0
Female,30,Hispanic,0,0,0,3,(M1),Battery,1,0
Male,52,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0
Female,24,Caucasian,0,0,1,3,(F3),arrest case no charge,0,0
Female,24,Caucasian,0,0,1,3,(F3),arrest case no charge,0,0
Male,26,Caucasian,0,0,0,0,(F2),Aggravated Battery / Pregnant,0,0
Male,26,Other,0,0,0,0,(M1),Battery,0,0
Female,31,African-American,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,0,0
Female,24,African-American,0,1,0,3,(F3),Possession Of Heroin,0,0
Male,43,African-American,0,0,0,21,(F3),Pos Cannabis W/Intent Sel/Del,0,0
Male,29,African-American,0,1,0,6,(F2),Felon in Pos of Firearm or Amm,0,0
Male,29,African-American,0,1,0,6,(F2),Felon in Pos of Firearm or Amm,0,0
Male,45,Caucasian,0,0,0,9,(F3),Felony Petit Theft,1,0
Male,45,Caucasian,0,0,0,9,(F3),Felony Petit Theft,1,0
Male,45,Caucasian,0,0,0,9,(F3),Felony Petit Theft,1,0
Male,45,Caucasian,0,0,0,9,(F3),Felony Petit Theft,1,0
Male,50,African-American,0,0,0,8,(M1),Resist/Obstruct W/O Violence,0,0
Male,20,African-American,0,0,0,0,(F3),arrest case no charge,1,0
Male,20,African-American,0,0,0,0,(F3),arrest case no charge,1,0
Male,29,African-American,0,0,0,4,(F3),arrest case no charge,1,1
Male,29,African-American,0,0,0,4,(F3),arrest case no charge,1,1
Male,43,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,43,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,37,African-American,3,0,0,17,(F3),Tampering With Physical Evidence,0,0
Male,37,African-American,3,0,0,17,(F3),Tampering With Physical Evidence,0,0
Male,37,African-American,3,0,0,17,(F3),Tampering With Physical Evidence,0,0
Male,26,Caucasian,0,0,0,2,(F3),D.U.I. Serious Bodily Injury,0,0
Female,46,African-American,0,0,0,4,(F3),arrest case no charge,0,0
Male,27,Caucasian,0,0,0,0,,,-1,0
Female,46,African-American,0,0,0,0,(F3),Felony Driving While Lic Suspd,0,0
Female,38,African-American,0,0,0,0,,,-1,0
Male,39,Caucasian,0,0,0,8,(F3),Aggravated Assault W/dead Weap,0,0
Male,36,Hispanic,0,0,0,0,(F3),Felony Battery (Dom Strang),0,0
Male,36,Hispanic,0,0,0,0,(F3),Felony Battery (Dom Strang),0,0
Male,29,African-American,0,0,0,12,(F3),Possession of Cocaine,1,1
Male,29,African-American,0,0,0,12,(F3),Possession of Cocaine,1,1
Male,29,African-American,0,0,0,12,(F3),Possession of Cocaine,1,1
Male,29,African-American,0,0,0,12,(F3),Possession of Cocaine,1,1
Male,29,African-American,0,0,0,12,(F3),Possession of Cocaine,1,1
Male,41,Caucasian,0,0,0,0,(M2),DUI Property Damage/Injury,0,0
Male,29,African-American,0,0,1,11,(F3),arrest case no charge,1,0
Male,29,African-American,0,0,1,11,(F3),arrest case no charge,1,0
Male,29,African-American,0,0,1,11,(F3),arrest case no charge,1,0
Male,27,African-American,0,0,0,4,(M2),Petit Theft,0,0
Male,27,African-American,0,0,0,4,(M2),Petit Theft,0,0
Female,25,African-American,0,0,0,5,(F3),Poss Anti-Shoplifting Device,0,0
Female,25,African-American,0,0,0,5,(F3),Poss Anti-Shoplifting Device,0,0
Female,25,African-American,0,0,0,5,(F3),Poss Anti-Shoplifting Device,0,0
Male,41,Caucasian,0,0,0,3,(F3),arrest case no charge,0,0
Male,41,Caucasian,0,0,0,3,(F3),arrest case no charge,0,0
Male,23,African-American,1,0,0,2,(F2),Deliver Cocaine,0,0
Male,23,African-American,1,0,0,2,(F2),Deliver Cocaine,0,0
Female,46,African-American,0,0,0,1,(F3),arrest case no charge,1,0
Female,46,African-American,0,0,0,1,(F3),arrest case no charge,1,0
Female,46,African-American,0,0,0,1,(F3),arrest case no charge,1,0
Female,46,African-American,0,0,0,1,(F3),arrest case no charge,1,0
Male,31,Asian,0,0,0,0,,,-1,0
Male,31,Asian,0,0,0,0,,,-1,0
Male,45,African-American,0,0,0,3,(F3),Possession of Cocaine,0,0
Male,30,Caucasian,0,0,0,0,(M1),DUI Property Damage/Injury,0,0
Male,34,Caucasian,0,0,0,1,(F2),arrest case no charge,0,0
Male,70,Caucasian,0,0,0,11,(F3),Possession of Cocaine,1,0
Male,53,African-American,0,0,0,3,(M1),Battery,0,0
Male,52,Caucasian,0,0,0,2,(F3),arrest case no charge,0,0
Male,36,Caucasian,0,0,0,1,(M1),Battery,0,0
Male,36,Caucasian,0,0,0,1,(M1),Battery,0,0
Male,23,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,51,Hispanic,0,0,0,0,(M2),DUI - Enhanced,0,0
Male,25,Other,0,0,0,0,(M1),Battery,0,0
Male,51,African-American,0,0,0,4,(M2),Susp Drivers Lic 1st Offense,1,0
Male,51,African-American,0,0,0,4,(M2),Susp Drivers Lic 1st Offense,1,0
Male,41,Caucasian,0,0,0,0,,,-1,0
Male,41,Caucasian,0,0,0,0,,,-1,0
Male,41,Caucasian,0,0,0,0,,,-1,0
Male,25,Caucasian,0,0,0,0,,,-1,0
Male,28,African-American,0,0,0,2,(F3),Poss Pyrrolidinovalerophenone,0,0
Female,45,Native American,0,0,0,15,(F3),Driving While License Revoked,1,0
Female,45,Native American,0,0,0,15,(F3),Driving While License Revoked,1,0
Male,55,African-American,0,0,0,21,(F3),Felony Battery w/Prior Convict,1,0
Male,55,African-American,0,0,0,21,(F3),Felony Battery w/Prior Convict,1,0
Female,49,Caucasian,0,0,0,1,(F3),arrest case no charge,0,0
Female,26,African-American,0,0,0,9,(M2),Driving License Suspended,1,1
Male,25,Caucasian,0,0,0,0,(M1),DUI - Enhanced,0,0
Male,40,Caucasian,0,0,0,0,,,-1,0
Female,47,Caucasian,0,0,0,0,(F3),Battery on Law Enforc Officer,0,0
Female,24,African-American,0,0,0,3,(F3),Possession Of Clonazepam,0,0
Female,24,African-American,0,0,0,3,(F3),Possession Of Clonazepam,0,0
Female,24,African-American,0,0,0,3,(F3),Possession Of Clonazepam,0,0
Male,27,African-American,0,0,0,0,(M1),Battery,0,0
Male,25,Caucasian,0,2,0,5,(M1),DUI Level 0.15 Or Minor In Veh,1,0
Male,25,Caucasian,0,2,0,5,(M1),DUI Level 0.15 Or Minor In Veh,1,0
Male,31,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,21,African-American,0,1,0,1,(F3),arrest case no charge,1,0
Male,21,African-American,0,1,0,1,(F3),arrest case no charge,1,0
Male,21,African-American,0,0,0,0,,,-1,0
Male,21,African-American,0,0,0,0,,,-1,0
Male,21,African-American,0,0,0,0,,,-1,0
Male,37,African-American,0,0,1,26,(F3),Driving While License Revoked,1,0
Male,37,African-American,0,0,1,26,(F3),Driving While License Revoked,1,0
Male,37,African-American,0,0,1,26,(F3),Driving While License Revoked,1,0
Male,21,African-American,0,0,0,1,(F3),Possession of Cocaine,1,0
Male,21,African-American,0,0,0,1,(F3),Possession of Cocaine,1,0
Male,21,African-American,0,0,0,0,(F3),Burglary Structure Unoccup,0,0
Male,22,Caucasian,0,0,0,0,,,-1,0
Male,26,African-American,0,0,0,0,(M1),Battery,0,0
Male,31,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0
Male,25,African-American,0,0,0,4,(F3),Possession of Cocaine,1,0
Male,25,African-American,0,0,0,4,(F3),Possession of Cocaine,1,0
Male,54,African-American,0,0,0,5,(F3),arrest case no charge,0,0
Female,27,African-American,0,0,0,3,(F2),Neglect Child / Bodily Harm,1,0
Female,27,African-American,0,0,0,3,(F2),Neglect Child / Bodily Harm,1,0
Female,27,African-American,0,0,0,3,(F2),Neglect Child / Bodily Harm,1,0
Male,30,Caucasian,0,0,0,3,(F3),Crimin Mischief Damage $1000+,1,1
Male,30,Caucasian,0,0,0,3,(F3),Crimin Mischief Damage $1000+,1,1
Male,28,Caucasian,0,0,0,2,(F3),Grand Theft (Motor Vehicle),0,0
Male,28,Caucasian,0,0,0,2,(F3),Grand Theft (Motor Vehicle),0,0
Male,70,Caucasian,0,0,0,0,(M1),DUI Property Damage/Injury,0,0
Male,37,Caucasian,0,0,0,11,(F3),Deliver Cannabis,1,0
Male,37,Caucasian,0,0,0,11,(F3),Deliver Cannabis,1,0
Male,37,Caucasian,0,0,0,11,(F3),Deliver Cannabis,1,0
Male,37,Caucasian,0,0,0,11,(F3),Deliver Cannabis,1,0
Male,37,Caucasian,0,0,0,11,(F3),Deliver Cannabis,1,0
Male,46,African-American,0,0,0,5,(F3),Agg Fleeing and Eluding,1,0
Male,46,African-American,0,0,0,5,(F3),Agg Fleeing and Eluding,1,0
Male,46,African-American,0,0,0,5,(F3),Agg Fleeing and Eluding,1,0
Male,46,African-American,0,0,0,5,(F3),Agg Fleeing and Eluding,1,0
Male,40,Other,0,0,0,4,(M1),Battery,1,0
Male,40,Other,0,0,0,4,(M1),Battery,1,0
Male,40,Other,0,0,0,4,(M1),Battery,1,0
Male,20,African-American,1,0,0,1,(F3),Grand Theft in the 3rd Degree,1,0
Male,20,African-American,1,0,0,1,(F3),Grand Theft in the 3rd Degree,1,0
Male,43,African-American,0,0,0,18,(F3),arrest case no charge,1,0
Male,43,African-American,0,0,0,18,(F3),arrest case no charge,1,0
Male,43,African-American,0,0,0,18,(F3),arrest case no charge,1,0
Male,43,African-American,0,0,0,18,(F3),arrest case no charge,1,0
Male,43,African-American,0,0,0,18,(F3),arrest case no charge,1,0
Male,38,African-American,0,0,0,15,(F3),Aggravated Assault w/Firearm,0,0
Male,38,African-American,0,0,0,15,(F3),Aggravated Assault w/Firearm,0,0
Male,29,African-American,0,0,0,0,(F3),Crim Use of Personal ID Info,0,0
Male,37,African-American,0,0,0,8,(M1),Opert With Susp DL 2nd Offens,1,0
Male,37,African-American,0,0,0,8,(M1),Opert With Susp DL 2nd Offens,1,0
Male,37,African-American,0,0,0,8,(M1),Opert With Susp DL 2nd Offens,1,0
Male,37,African-American,0,0,0,8,(M1),Opert With Susp DL 2nd Offens,1,0
Male,38,Hispanic,0,0,0,3,(F3),Possession of Cocaine,0,0
Female,27,Caucasian,0,0,0,0,(F3),Possession of Cannabis,0,0
Female,20,Other,0,0,0,0,(M2),Aggravated Assault W/Dead Weap,1,0
Male,44,Hispanic,0,0,0,0,(M1),Driving Under The Influence,0,0
Male,42,Caucasian,0,0,0,0,(F3),Possession of Hydrocodone,0,0
Male,42,Caucasian,0,0,0,0,(F3),Possession of Hydrocodone,0,0
Male,47,Hispanic,0,0,0,0,,,-1,0
Male,31,Caucasian,0,0,0,6,(M1),Battery,0,0
Male,29,African-American,0,0,0,3,(F3),arrest case no charge,1,0
Male,29,African-American,0,0,0,3,(F3),arrest case no charge,1,0
Male,29,African-American,0,0,0,3,(F3),arrest case no charge,1,0
Male,48,Caucasian,0,0,0,13,(F3),Child Abuse,1,0
Female,30,African-American,0,0,0,0,(M1),Battery,0,0
Female,25,Caucasian,0,0,0,2,(F3),arrest case no charge,1,0
Female,25,Caucasian,0,0,0,2,(F3),arrest case no charge,1,0
Female,25,Caucasian,0,0,0,2,(F3),arrest case no charge,1,0
Female,25,Caucasian,0,0,0,2,(F3),arrest case no charge,1,0
Male,24,Other,0,0,0,0,(F3),Fleeing Or Attmp Eluding A Leo,0,0
Male,40,African-American,0,0,0,3,(F3),Driving While License Revoked,0,0
Female,49,Caucasian,0,0,0,3,(F3),Resist Officer w/Violence,1,0
Female,49,Caucasian,0,0,0,3,(F3),Resist Officer w/Violence,1,0
Male,33,Caucasian,0,0,0,1,(M2),Susp Drivers Lic 1st Offense,0,0
Female,64,Caucasian,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,0,0
Male,49,Caucasian,0,0,0,4,(F3),Grand Theft in the 3rd Degree,0,0
Male,26,Caucasian,0,0,0,5,(F3),Threat Public Servant,1,0
Male,26,Caucasian,0,0,0,5,(F3),Threat Public Servant,1,0
Male,31,Hispanic,0,1,0,1,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,31,Hispanic,0,1,0,1,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,31,Hispanic,0,1,0,1,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,33,Caucasian,0,0,0,1,(F3),Leaving the Scene of Accident,0,0
Male,61,Caucasian,0,0,0,1,(M1),DUI Property Damage/Injury,0,0
Female,42,Caucasian,0,0,0,11,(F3),False Ownership Info/Pawn Item,0,0
Female,42,Caucasian,0,0,0,11,(F3),False Ownership Info/Pawn Item,0,0
Male,30,Caucasian,0,0,0,2,(F3),Use Of 2 Way Device To Fac Fel,0,0
Male,62,Caucasian,0,0,0,0,(M2),Assault,0,0
Female,27,Caucasian,0,0,0,4,(M2),Leave Acc/Attend Veh/More $50,1,0
Female,27,Caucasian,0,0,0,4,(M2),Leave Acc/Attend Veh/More $50,1,0
Female,27,Caucasian,0,0,0,4,(M2),Leave Acc/Attend Veh/More $50,1,0
Female,27,Caucasian,0,0,0,4,(M2),Leave Acc/Attend Veh/More $50,1,0
Female,32,Caucasian,0,0,0,18,(F3),Grand Theft in the 3rd Degree,0,0
Female,32,Caucasian,0,0,0,18,(F3),Grand Theft in the 3rd Degree,0,0
Male,48,Caucasian,0,0,0,9,(F3),Grand Theft (Motor Vehicle),0,0
Male,48,Caucasian,0,0,0,9,(F3),Grand Theft (Motor Vehicle),0,0
Male,48,Caucasian,0,0,0,9,(F3),Grand Theft (Motor Vehicle),0,0
Female,40,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Male,24,Caucasian,0,0,0,0,(F3),Possession Of Methamphetamine,0,0
Female,38,Hispanic,0,0,0,1,(F3),Burglary Conveyance Unoccup,0,0
Male,22,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0
Male,30,African-American,0,0,0,4,(M1),Battery,1,0
Male,30,African-American,0,0,0,4,(M1),Battery,1,0
Male,30,African-American,0,0,0,4,(M1),Battery,1,0
Male,63,Caucasian,0,0,0,0,(M1),DUI Property Damage/Injury,0,0
Male,46,Hispanic,0,0,0,0,(MO3),arrest case no charge,0,0
Male,46,Hispanic,0,0,0,0,(MO3),arrest case no charge,0,0
Male,33,African-American,0,0,0,4,(F3),Possession of Cocaine,0,0
Male,33,African-American,0,0,0,4,(F3),Possession of Cocaine,0,0
Male,29,Caucasian,0,0,0,0,(M1),Battery,0,0
Female,21,African-American,1,0,0,1,(F3),Robbery Sudd Snatch No Weapon,1,1
Female,21,African-American,1,0,0,1,(F3),Robbery Sudd Snatch No Weapon,1,1
Female,21,African-American,1,0,0,1,(F3),Robbery Sudd Snatch No Weapon,1,1
Male,43,Caucasian,0,0,0,0,(M1),Driving Under The Influence,1,0
Male,43,Caucasian,0,0,0,0,(M1),Driving Under The Influence,1,0
Male,43,Caucasian,0,0,0,0,(M1),Driving Under The Influence,1,0
Male,22,Caucasian,0,0,0,0,(F3),Possession of Cannabis,0,0
Male,26,African-American,0,0,0,3,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,26,African-American,0,0,0,3,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,51,African-American,0,0,0,1,(F3),Neglect Child / No Bodily Harm,0,0
Male,51,African-American,0,0,0,1,(F3),Neglect Child / No Bodily Harm,0,0
Male,39,Caucasian,0,0,0,3,(F3),arrest case no charge,1,1
Male,77,Caucasian,0,0,0,0,,,-1,0
Female,30,Hispanic,0,0,0,0,(M1),Battery,1,0
Female,30,Hispanic,0,0,0,0,(M1),Battery,1,0
Female,30,Hispanic,0,0,0,0,(M1),Battery,1,0
Female,33,African-American,0,0,0,0,(F3),Possession of Ethylone,0,0
Male,32,African-American,0,0,0,14,(F3),Felony Driving While Lic Suspd,1,0
Male,22,African-American,0,0,0,0,(M2),Petit Theft,0,0
Male,22,African-American,0,0,0,0,(M2),Petit Theft,0,0
Male,59,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Male,38,African-American,0,5,0,37,(M2),arrest case no charge,1,1
Male,23,African-American,0,0,0,2,(F3),arrest case no charge,0,0
Male,42,African-American,0,0,0,0,(M1),Battery,1,0
Male,20,African-American,1,0,0,1,(F3),arrest case no charge,1,1
Male,38,African-American,0,0,0,2,(F7),Burglary Dwelling Assault/Batt,1,1
Female,34,Caucasian,0,0,0,2,(F3),Possession of Cannabis,0,0
Male,24,African-American,0,0,1,4,(F3),Grand Theft in the 3rd Degree,0,0
Female,36,African-American,0,0,0,7,(F3),Criminal Mischief,1,0
Male,35,Caucasian,0,0,0,7,(F2),Sexual Battery / Vict 12 Yrs +,1,0
Male,36,African-American,0,0,0,0,(M1),Battery,1,0
Male,31,African-American,0,0,0,1,(F3),Felony Battery (Dom Strang),0,0
Female,28,African-American,0,0,0,3,(F3),arrest case no charge,1,0
Female,34,Caucasian,0,0,0,0,(F3),Possession Of Alprazolam,0,0
Male,41,African-American,0,0,0,0,,,-1,0
Male,28,African-American,0,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",1,0
Female,35,Caucasian,0,0,0,0,(F3),Possession Of Heroin,0,0
Male,60,Caucasian,0,0,0,3,(F3),Resist Officer w/Violence,0,0
Male,43,African-American,0,0,0,0,(F3),Deliver Cannabis,0,0
Male,40,African-American,0,0,0,1,(F2),arrest case no charge,0,0
Male,31,African-American,0,2,0,15,(F3),Possession of Cocaine,1,0
Male,31,African-American,0,2,0,15,(F3),Possession of Cocaine,1,0
Male,31,African-American,0,2,0,15,(F3),Possession of Cocaine,1,0
Male,54,African-American,0,0,0,6,(F3),Possession of Cocaine,1,0
Male,54,African-American,0,0,0,6,(F3),Possession of Cocaine,1,0
Male,54,African-American,0,0,0,6,(F3),Possession of Cocaine,1,0
Male,54,African-American,0,0,0,6,(F3),Possession of Cocaine,1,0
Male,26,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,24,African-American,0,0,0,17,(F3),arrest case no charge,1,0
Male,24,African-American,0,0,0,17,(F3),arrest case no charge,1,0
Male,41,Hispanic,0,0,0,0,(F2),Escape,1,0
Male,41,Hispanic,0,0,0,0,(F2),Escape,1,0
Male,21,Hispanic,0,0,0,1,(F1),arrest case no charge,0,0
Male,31,Caucasian,0,0,0,0,(F3),arrest case no charge,0,0
Female,34,African-American,0,0,0,0,(M1),Battery,0,0
Female,24,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,32,African-American,0,0,0,0,(M1),Driving Under The Influence,0,0
Male,21,African-American,0,0,1,1,(F2),arrest case no charge,1,0
Male,21,African-American,0,0,1,1,(F2),arrest case no charge,1,0
Male,21,African-American,0,0,1,1,(F2),arrest case no charge,1,0
Female,29,Hispanic,0,0,0,1,(F3),Poss Contr Subst W/o Prescript,1,0
Female,29,Hispanic,0,0,0,1,(F3),Poss Contr Subst W/o Prescript,1,0
Male,22,African-American,0,0,1,0,(F3),Uttering a Forged Instrument,0,0
Male,32,Caucasian,0,0,0,0,,,-1,0
Male,33,Caucasian,0,0,0,1,(F2),arrest case no charge,0,0
Male,33,Caucasian,0,0,0,1,(F2),arrest case no charge,0,0
Male,48,Caucasian,0,0,0,1,(F7),Burglary Conveyance Assault/Bat,0,0
Male,52,Hispanic,0,0,0,9,(F3),Felony Petit Theft,1,0
Male,52,Hispanic,0,0,0,9,(F3),Felony Petit Theft,1,0
Female,40,Other,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Female,37,Caucasian,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0,0
Male,21,African-American,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,0,0
Male,21,Other,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
